thermal cooling time constant
Terminal log file
Date: 5/6/2022 - 9:54:54 AM
-----------------------------------------------
$GSAT;60/52/2<0>;85:54:60;39.201313;-8.137341;112;31.68;101110.21;-22.58;69.09;19.89;848
$GSAT;60/52/2<0>;85:54:70;39.201309;-8.137337;112;31.69;101318.42;-39.95;69.09;19.80;849
$GSAT;60/52/2<0>;85:54:80;39.201313;-8.137345;112;31.70;101131.59;-23.63;69.10;19.80;850
$GSAT;60/52/2<0>;85:54:90;39.201305;-8.137345;112;31.71;101176.11;-28.08;69.10;19.80;851
$GSAT;60/52/2<0>;85:55:00;39.201305;-8.137347;112;31.71;101112.05;-22.73;69.10;19.80;852
$GSAT;60/52/2<0>;85:55:10;39.201309;-8.137328;112;31.72;100826.16;57.31;69.10;19.80;853
$GSAT;60/52/2<0>;85:55:20;39.201305;-8.137314;111;31.72;101092.75;-21.12;69.10;19.80;854
$GSAT;60/52/2<0>;85:55:30;39.201298;-8.137307;111;31.72;101101.71;-21.87;69.10;19.80;855
$GSAT;60/52/2<0>;85:55:40;39.201290;-8.137301;111;31.73;101109.26;-22.62;69.10;19.80;856
$GSAT;60/52/2<0>;85:55:50;39.201298;-8.137300;110;31.73;101106.81;-22.30;69.10;19.80;857
$GSAT;60/52/2<0>;85:55:60;39.201290;-8.137299;110;31.73;101108.67;-22.45;69.10;19.80;858
$GSAT;60/52/2<0>;85:55:70;39.201290;-8.137302;110;31.74;101113.20;-22.83;69.09;19.80;859
$GSAT;60/52/2<0>;85:55:80;39.201298;-8.137310;110;31.76;103411.39;-212.96;69.10;19.80;860
$GSAT;60/52/2<0>;85:55:90;39.201290;-8.137310;110;31.75;101166.27;-27.26;69.10;19.80;861
$GSAT;60/52/2<0>;85:60:00;39.201286;-8.137307;110;31.75;101118.53;-23.28;69.09;19.80;862
$GSAT;60/52/2<0>;85:60:10;39.201286;-8.137307;110;31.75;101111.28;-22.67;69.10;19.80;863
$GSAT;60/52/2<0>;85:60:20;39.201286;-8.137304;110;31.76;101113.54;-22.86;69.10;19.80;864
$GSAT;60/52/2<0>;85:60:30;39.201286;-8.137304;109;31.77;101110.50;-22.67;69.10;19.80;865
$GSAT;60/52/2<0>;85:60:40;39.201283;-8.137304;110;31.78;101110.58;-22.54;69.09;19.80;866
$GSAT;60/52/2<0>;85:60:50;39.201279;-8.137303;110;31.78;101110.82;-22.63;69.10;19.80;867
$GSAT;60/52/2<0>;85:60:60;39.201279;-8.137303;110;31.79;101112.75;-22.92;69.10;19.80;868
$GSAT;60/52/2<0>;85:60:70;39.201275;-8.137301;110;31.79;101111.23;-22.63;69.10;19.80;869
$GSAT;60/52/2<0>;85:60:80;39.201279;-8.137301;110;31.80;101111.33;-22.68;69.10;19.80;870
$GSAT;60/52/2<0>;85:60:90;39.201275;-8.137301;110;31.80;101111.50;-22.69;69.10;19.80;871
$GSAT;60/52/2<0>;85:61:00;39.201275;-8.137303;111;31.81;101108.43;-22.24;69.10;19.80;872
$GSAT;60/52/2<0>;85:61:10;39.201275;-8.137304;111;31.82;101107.91;-22.39;69.10;19.80;873
$GSAT;60/52/2<0>;85:61:20;39.201275;-8.137305;111;31.82;101104.61;-22.12;69.10;19.80;874
$GSAT;60/52/2<0>;85:61:30;39.201275;-8.137306;112;31.82;101103.27;-22.03;69.10;19.72;875
$GSAT;60/52/2<0>;85:61:40;39.201267;-8.137303;112;31.83;101104.45;-22.10;69.10;19.72;876
$GSAT;60/52/2<0>;85:61:50;39.201260;-8.137300;112;31.83;101104.88;-22.14;69.10;19.72;877
$GSAT;60/52/2<0>;85:61:60;39.201252;-8.137299;112;31.83;101102.75;-22.06;69.10;19.72;878
$GSAT;60/52/2<0>;85:61:70;39.201244;-8.137293;113;31.84;101107.13;-22.33;69.10;19.72;879
$GSAT;60/52/2<0>;85:61:80;39.201233;-8.137289;113;31.85;101103.42;-22.02;69.11;19.63;880
$GSAT;60/52/2<0>;85:61:90;39.201225;-8.137284;113;31.86;101108.73;-22.19;69.11;19.63;881
$GSAT;60/52/2<0>;85:62:00;39.201218;-8.137278;114;31.85;101102.23;-21.92;69.10;19.63;882
$GSAT;60/52/2<0>;85:62:10;39.201206;-8.137271;114;31.86;101106.45;-22.27;69.11;19.63;883
$GSAT;60/52/2<0>;85:62:20;39.201195;-8.137264;114;31.86;101106.09;-22.21;69.11;19.63;884
$GSAT;60/52/2<0>;85:62:30;39.201187;-8.137254;114;31.87;101102.91;-21.97;69.11;19.63;885
$GSAT;60/52/2<0>;85:62:40;39.201180;-8.137244;114;31.87;101104.25;-22.08;69.11;19.54;886
$GSAT;60/52/2<0>;85:62:50;39.201172;-8.137236;114;31.87;101103.31;-22.06;69.11;19.54;887
$GSAT;60/52/2<0>;85:62:60;39.201168;-8.137229;114;31.88;101106.09;-22.24;69.11;19.54;888
$GSAT;60/52/2<0>;85:62:70;39.201153;-8.137223;114;31.88;101103.97;-22.06;69.11;19.54;889
$GSAT;60/52/2<0>;85:62:80;39.201145;-8.137216;114;31.88;101103.55;-22.09;69.11;19.54;890
$GSAT;60/52/2<0>;85:62:90;39.201138;-8.137209;114;31.89;101104.57;-22.11;69.11;19.54;891
$GSAT;60/52/2<0>;85:63:00;39.201122;-8.137200;114;31.89;101103.39;-21.83;69.10;19.54;892
$GSAT;60/52/2<0>;85:63:10;39.201111;-8.137192;114;31.90;101103.47;-21.95;69.10;19.45;893
$GSAT;60/52/2<0>;85:63:30;39.201092;-8.137185;114;31.90;101103.20;-22.00;69.10;19.45;895
$GSAT;60/52/2<0>;85:63:40;39.201080;-8.137185;115;31.90;101102.95;-21.99;69.10;19.45;896
$GSAT;60/52/2<0>;85:63:50;39.201077;-8.137188;115;31.91;101099.46;-21.79;69.11;19.45;897
$GSAT;60/52/2<0>;85:63:60;39.201073;-8.137187;115;31.92;101099.63;-21.70;69.11;19.45;898
$GSAT;60/52/2<0>;85:63:70;39.201077;-8.137184;115;31.92;101101.50;-21.86;69.11;19.45;899
$GSAT;60/52/2<0>;85:63:80;39.201073;-8.137184;116;31.92;101103.80;-21.74;69.11;19.45;900
$GSAT;60/52/2<0>;85:63:90;39.201069;-8.137180;116;31.91;101101.23;-21.84;69.10;19.54;901
$GSAT;60/52/2<0>;85:64:00;39.201061;-8.137174;116;31.92;101104.81;-22.13;69.11;19.54;902
$GSAT;60/52/2<0>;85:64:10;39.201061;-8.137166;116;31.92;101098.38;-21.83;69.11;19.54;903
$GSAT;60/52/2<0>;85:64:20;39.201065;-8.137162;116;31.92;101101.08;-21.82;69.11;19.54;904
$GSAT;60/52/2<0>;85:64:30;39.201061;-8.137162;116;31.93;101100.22;-21.75;69.12;19.54;905
$GSAT;60/52/2<0>;85:64:40;39.201065;-8.137163;117;31.93;101102.76;-21.95;69.11;19.54;906
$GSAT;60/52/2<0>;85:64:50;39.201065;-8.137164;117;31.93;101103.27;-22.04;69.11;19.54;907
$GSAT;60/52/2<0>;85:64:60;39.201065;-8.137164;117;31.93;101105.30;-22.17;69.11;19.54;908
$GSAT;60/52/2<0>;85:64:70;39.201065;-8.137165;117;31.93;101107.59;-22.36;69.11;19.54;909
